instance_id,source_id,source_path,relative_path,status,scope,authority,bytes,sha256,mime_type,repo_canonical_path,duplicate_group,notes
src_001283,desktop_amber_source,/Users/jayjonah/Desktop/amber site/Untitled (1)/Untitled_3.pdf,Untitled (1)/Untitled_3.pdf,observed,owner supplied Amber project folder,owner_supplied,5619025,d1fb92c4e9ba2f4bab15e73cacab49d0f855f3756907e43d5561d43318bb2cb1,application/pdf,research/source-assets/d1/d1fb92c4e9ba2f4bab15e73cacab49d0f855f3756907e43d5561d43318bb2cb1.pdf,,
src_001284,desktop_amber_source,/Users/jayjonah/Desktop/amber site/Untitled-1 [Recovered].ai,Untitled-1 [Recovered].ai,observed,owner supplied Amber project folder,owner_supplied,7719872,315ba422465dbbd30e3d9f4c35fda74c458094609fe029cf77216dcf56109168,application/postscript,research/source-assets/31/315ba422465dbbd30e3d9f4c35fda74c458094609fe029cf77216dcf56109168.ai,,
src_001285,generated_brand_references,/Users/jayjonah/.codex/.chatgpt-projects/g-p-693cb0b75f5881918497db5096508c10/AGENTS.md,AGENTS.md,observed,prior generated Amber reference set,conversation_generated,406,b54911fcf66acd452342e441e0d22629723694d7b45d0c7444dbd59389e4f4f4,text/markdown,research/source-assets/b5/b54911fcf66acd452342e441e0d22629723694d7b45d0c7444dbd59389e4f4f4.md,,
src_001286,generated_brand_references,/Users/jayjonah/.codex/.chatgpt-projects/g-p-693cb0b75f5881918497db5096508c10/AMBER_ESSENTIAL_TOUCH_SOURCE_BACKED_CAMPAIGN_BRIEFS.md,AMBER_ESSENTIAL_TOUCH_SOURCE_BACKED_CAMPAIGN_BRIEFS.md,observed,prior generated Amber reference set,conversation_generated,28943,31fc327b2195c39d0ac6d9422041c8357306155607220168ae01cfcb2ad74bbb,text/markdown,research/source-assets/31/31fc327b2195c39d0ac6d9422041c8357306155607220168ae01cfcb2ad74bbb.md,,
src_001287,sunlit_reference_outputs,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/outputs/ambers_essential_full_study/site_hero_images_sun_floral/01_sunlit_botanical_room.png,01_sunlit_botanical_room.png,observed,superseding sunlight flowers moisture gradient direction,owner_directed_generation,2419156,dd0590df270a41eceb44ce2aa73e761dfc01bdfc2689acbfd3abb40840ef7b99,image/png,research/source-assets/dd/dd0590df270a41eceb44ce2aa73e761dfc01bdfc2689acbfd3abb40840ef7b99.png,,
src_001288,sunlit_reference_outputs,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/outputs/ambers_essential_full_study/site_hero_images_sun_floral/02_sunlit_floral_materials.png,02_sunlit_floral_materials.png,observed,superseding sunlight flowers moisture gradient direction,owner_directed_generation,2523806,d10a5d54ee5916c2a3a2039e5bf759297082becdab421b3f093979c38a0fa61a,image/png,research/source-assets/d1/d10a5d54ee5916c2a3a2039e5bf759297082becdab421b3f093979c38a0fa61a.png,,
src_001289,sunlit_reference_outputs,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/outputs/ambers_essential_full_study/site_hero_images_sun_floral/03_sunlit_lived_skin.png,03_sunlit_lived_skin.png,observed,superseding sunlight flowers moisture gradient direction,owner_directed_generation,2315283,0b7033812e37adb402913e6116267f8d0e4df82d06edbb27e55dd3f354f936db,image/png,research/source-assets/0b/0b7033812e37adb402913e6116267f8d0e4df82d06edbb27e55dd3f354f936db.png,,
src_001290,sunlit_reference_outputs,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/outputs/ambers_essential_full_study/site_hero_images_sun_floral/04_botanical_hydration_gradient.png,04_botanical_hydration_gradient.png,observed,superseding sunlight flowers moisture gradient direction,owner_directed_generation,2629707,e9c3cd9ddd63e8c1e46aa1311ee92ea50731dd462cde707f0997d504cedc4234,image/png,research/source-assets/e9/e9c3cd9ddd63e8c1e46aa1311ee92ea50731dd462cde707f0997d504cedc4234.png,e9c3cd9ddd63e8c1,
src_001291,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-0fddea1b-1313-4bd7-9a03-d87bd57f9679.png,exec-0fddea1b-1313-4bd7-9a03-d87bd57f9679.png,observed,prior product mockups shown in this task,conversation_generated,1469410,638146e7b1653dd33e2869abe2a6f6bb301eaf2690423b2adc09c3cf615dd642,image/png,research/source-assets/63/638146e7b1653dd33e2869abe2a6f6bb301eaf2690423b2adc09c3cf615dd642.png,,
src_001292,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-14f42aa8-a83b-4f19-944d-b547663c4344.png,exec-14f42aa8-a83b-4f19-944d-b547663c4344.png,observed,prior product mockups shown in this task,conversation_generated,1857424,382b79eff0d08dc8cf6dbe443f4fb9a794cc94d444c90c1d30b7f1748a905988,image/png,research/source-assets/38/382b79eff0d08dc8cf6dbe443f4fb9a794cc94d444c90c1d30b7f1748a905988.png,,
src_001293,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-211af5b0-b994-4eff-a23f-86ab5337502f.png,exec-211af5b0-b994-4eff-a23f-86ab5337502f.png,observed,prior product mockups shown in this task,conversation_generated,1922403,043b1bc3d042acd60deb20fbfb8fb02a483ed4987af846ec6ba20d7cef90ccce,image/png,research/source-assets/04/043b1bc3d042acd60deb20fbfb8fb02a483ed4987af846ec6ba20d7cef90ccce.png,,
src_001294,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-267496f0-9320-4d5d-b747-196aafd7c76a.png,exec-267496f0-9320-4d5d-b747-196aafd7c76a.png,observed,prior product mockups shown in this task,conversation_generated,2199250,07806fd41d546c85599ddfcb9ebac6dd7e08639a929c635d62605013bf69300e,image/png,research/source-assets/07/07806fd41d546c85599ddfcb9ebac6dd7e08639a929c635d62605013bf69300e.png,,
src_001295,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-2f50f0bb-4e83-4f42-afe6-5873863df9b4.png,exec-2f50f0bb-4e83-4f42-afe6-5873863df9b4.png,observed,prior product mockups shown in this task,conversation_generated,1576894,7ec31b469baff73121c582d64eb65e713ca82f753535a1c4b82860d0bd13c8b4,image/png,research/source-assets/7e/7ec31b469baff73121c582d64eb65e713ca82f753535a1c4b82860d0bd13c8b4.png,,
src_001296,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-353d4b1b-19a2-439a-8728-802086c4790a.png,exec-353d4b1b-19a2-439a-8728-802086c4790a.png,observed,prior product mockups shown in this task,conversation_generated,1862256,4aa2b22d74bd1f229606267eeac2e790f1849774dd593f06957fe600e632cc19,image/png,research/source-assets/4a/4aa2b22d74bd1f229606267eeac2e790f1849774dd593f06957fe600e632cc19.png,,
src_001297,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-361cef96-e463-431f-bfd6-ddaf1616953c.png,exec-361cef96-e463-431f-bfd6-ddaf1616953c.png,observed,prior product mockups shown in this task,conversation_generated,1904280,f2f421a3975c30f59dff0e1aa2b51cb7d1803431a11697b8d36a10e1dd096381,image/png,research/source-assets/f2/f2f421a3975c30f59dff0e1aa2b51cb7d1803431a11697b8d36a10e1dd096381.png,,
src_001298,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-3b0c8770-69fb-43fb-90fe-01438df16709.png,exec-3b0c8770-69fb-43fb-90fe-01438df16709.png,observed,prior product mockups shown in this task,conversation_generated,1825457,efcb981e8cea2fe77533a2565dcf73d26a90734536c43f3921710bad3ffeb626,image/png,research/source-assets/ef/efcb981e8cea2fe77533a2565dcf73d26a90734536c43f3921710bad3ffeb626.png,,
src_001299,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-414bc5e3-74cb-4db9-a3d8-7a091fa44369.png,exec-414bc5e3-74cb-4db9-a3d8-7a091fa44369.png,observed,prior product mockups shown in this task,conversation_generated,1692835,ed1d1f63a936cc665634bbab7caf4e2422d4800669772b3424a1140af13924d7,image/png,research/source-assets/ed/ed1d1f63a936cc665634bbab7caf4e2422d4800669772b3424a1140af13924d7.png,,
src_001300,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-4b9fdb4e-8345-4161-b306-bf0a15ff6199.png,exec-4b9fdb4e-8345-4161-b306-bf0a15ff6199.png,observed,prior product mockups shown in this task,conversation_generated,2629707,e9c3cd9ddd63e8c1e46aa1311ee92ea50731dd462cde707f0997d504cedc4234,image/png,research/source-assets/e9/e9c3cd9ddd63e8c1e46aa1311ee92ea50731dd462cde707f0997d504cedc4234.png,e9c3cd9ddd63e8c1,
src_001301,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-549b4d08-f199-467b-a174-ac8410bb2d30.png,exec-549b4d08-f199-467b-a174-ac8410bb2d30.png,observed,prior product mockups shown in this task,conversation_generated,1633407,d935bb54b286c7943941b6133bf069f029075b161c46ebc6b227aefbccc0f1ec,image/png,research/source-assets/d9/d935bb54b286c7943941b6133bf069f029075b161c46ebc6b227aefbccc0f1ec.png,,
src_001302,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-560f9ddc-49d4-49bf-93f2-0ab657569350.png,exec-560f9ddc-49d4-49bf-93f2-0ab657569350.png,observed,prior product mockups shown in this task,conversation_generated,1581187,74c603d107e16d1a14bc267d42e8093765805fea7f8da40cfee26d9d0e89e261,image/png,research/source-assets/74/74c603d107e16d1a14bc267d42e8093765805fea7f8da40cfee26d9d0e89e261.png,,
src_001303,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-57acfd4c-349a-4acd-a6e7-4237fd589aed.png,exec-57acfd4c-349a-4acd-a6e7-4237fd589aed.png,observed,prior product mockups shown in this task,conversation_generated,1741520,a72004ebca65ad73b354acd730e4edbeda9a86ad1fdfc3ad240d26df72ea84a9,image/png,research/source-assets/a7/a72004ebca65ad73b354acd730e4edbeda9a86ad1fdfc3ad240d26df72ea84a9.png,,
src_001304,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-595aeb95-db25-45a8-8f8a-c30e691714d1.png,exec-595aeb95-db25-45a8-8f8a-c30e691714d1.png,observed,prior product mockups shown in this task,conversation_generated,2172819,9559cd04c56b31ff91fbdcd67dfa7d906a677953af10861ce230051d4fdb15ef,image/png,research/source-assets/95/9559cd04c56b31ff91fbdcd67dfa7d906a677953af10861ce230051d4fdb15ef.png,,
src_001305,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-5a22a339-ebb1-4f96-aa06-52ea36bde650.png,exec-5a22a339-ebb1-4f96-aa06-52ea36bde650.png,observed,prior product mockups shown in this task,conversation_generated,1709458,70fee60f41e3314d3dd45b403fe00d74bbd60b10817f7a0f3933fabad9570b87,image/png,research/source-assets/70/70fee60f41e3314d3dd45b403fe00d74bbd60b10817f7a0f3933fabad9570b87.png,,
src_001306,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-73670538-fa20-4e68-b32d-601d74354f82.png,exec-73670538-fa20-4e68-b32d-601d74354f82.png,observed,prior product mockups shown in this task,conversation_generated,2492806,78ae8ad8aab757c36d4910294fd594ba150613f9196b7bf645c782990401a456,image/png,research/source-assets/78/78ae8ad8aab757c36d4910294fd594ba150613f9196b7bf645c782990401a456.png,,
src_001307,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-7ee175c0-9f86-4587-8092-407ede8f1130.png,exec-7ee175c0-9f86-4587-8092-407ede8f1130.png,observed,prior product mockups shown in this task,conversation_generated,2105630,825f17d173c9a6e186690c6943a3655a879c03f815a45b57ad4908f924b26cb4,image/png,research/source-assets/82/825f17d173c9a6e186690c6943a3655a879c03f815a45b57ad4908f924b26cb4.png,,
src_001308,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-7f4fc789-cc3b-4765-b419-7ba7885ea60b.png,exec-7f4fc789-cc3b-4765-b419-7ba7885ea60b.png,observed,prior product mockups shown in this task,conversation_generated,1553173,336f0fce72a948d0c2b78fe0863b6f33e1e7b3ca0e1b3a9b3d7d71042f574401,image/png,research/source-assets/33/336f0fce72a948d0c2b78fe0863b6f33e1e7b3ca0e1b3a9b3d7d71042f574401.png,,
src_001309,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-85f96baf-5840-4163-8820-dc8ed1bbced0.png,exec-85f96baf-5840-4163-8820-dc8ed1bbced0.png,observed,prior product mockups shown in this task,conversation_generated,1611613,7ff41cd31dcedc34c5ae752fb9f711a0690740ba8e00c8d3c87a2d3c47fb1cf5,image/png,research/source-assets/7f/7ff41cd31dcedc34c5ae752fb9f711a0690740ba8e00c8d3c87a2d3c47fb1cf5.png,,
src_001310,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-aef2c091-2b10-4159-91b6-d5370d8c277b.png,exec-aef2c091-2b10-4159-91b6-d5370d8c277b.png,observed,prior product mockups shown in this task,conversation_generated,1716819,0d8c48912555a5830394123dab40b3253804381579f13e792640ec3564f8669b,image/png,research/source-assets/0d/0d8c48912555a5830394123dab40b3253804381579f13e792640ec3564f8669b.png,,
src_001311,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-bfe9ca34-a8b9-4ddf-bab7-dca643eab196.png,exec-bfe9ca34-a8b9-4ddf-bab7-dca643eab196.png,observed,prior product mockups shown in this task,conversation_generated,2148201,57bb3f570750ca69b2b4734e5b1a94a5230950c8b0a5674316edf7bf84aa3578,image/png,research/source-assets/57/57bb3f570750ca69b2b4734e5b1a94a5230950c8b0a5674316edf7bf84aa3578.png,,
src_001312,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-cb0ec7cd-8329-4cbd-b889-710f141865ca.png,exec-cb0ec7cd-8329-4cbd-b889-710f141865ca.png,observed,prior product mockups shown in this task,conversation_generated,2107982,56460f01700380135609921092f8226d7f947522a182b3c424c999d305e9d056,image/png,research/source-assets/56/56460f01700380135609921092f8226d7f947522a182b3c424c999d305e9d056.png,,
src_001313,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-d460d32e-b665-49a7-999b-7b8302391410.png,exec-d460d32e-b665-49a7-999b-7b8302391410.png,observed,prior product mockups shown in this task,conversation_generated,2475942,0fdc716a6fbdf73cf82515c4357644012769acdf08f5bb59f867c76ff46a2ac9,image/png,research/source-assets/0f/0fdc716a6fbdf73cf82515c4357644012769acdf08f5bb59f867c76ff46a2ac9.png,,
src_001314,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-d70ca01a-d06d-48f9-b5c6-b553e22c2a7c.png,exec-d70ca01a-d06d-48f9-b5c6-b553e22c2a7c.png,observed,prior product mockups shown in this task,conversation_generated,2182843,3351b5df960672350a7c4cf2c77bf46311a6a0e138e0532032f550459a764327,image/png,research/source-assets/33/3351b5df960672350a7c4cf2c77bf46311a6a0e138e0532032f550459a764327.png,,
src_001315,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-dd128f61-788f-4129-bdd7-3ba00a8ff184.png,exec-dd128f61-788f-4129-bdd7-3ba00a8ff184.png,observed,prior product mockups shown in this task,conversation_generated,1717435,48256b43cedde4af493e3b6c211c4f2c1e7619454cee2ae1a44fd370f53028f5,image/png,research/source-assets/48/48256b43cedde4af493e3b6c211c4f2c1e7619454cee2ae1a44fd370f53028f5.png,,
src_001316,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-df3abc32-8a78-42db-b0e4-ee7c74b08f77.png,exec-df3abc32-8a78-42db-b0e4-ee7c74b08f77.png,observed,prior product mockups shown in this task,conversation_generated,2146299,d578e4381eff94321e1af1c20ef5cd55885eb5b181bee2fb93637389fe036cbf,image/png,research/source-assets/d5/d578e4381eff94321e1af1c20ef5cd55885eb5b181bee2fb93637389fe036cbf.png,,
src_001317,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-ebb2959e-126d-42b0-b812-13ed83e398a3.png,exec-ebb2959e-126d-42b0-b812-13ed83e398a3.png,observed,prior product mockups shown in this task,conversation_generated,2102086,6d7db20ebf8e1c5bffa04952dd31cb8bb4dcf9b9fb8176a9aa6695bf54a39876,image/png,research/source-assets/6d/6d7db20ebf8e1c5bffa04952dd31cb8bb4dcf9b9fb8176a9aa6695bf54a39876.png,,
src_001318,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-ecdddec2-e191-46ee-a4db-b9b3c2e1c8bb.png,exec-ecdddec2-e191-46ee-a4db-b9b3c2e1c8bb.png,observed,prior product mockups shown in this task,conversation_generated,1649653,b93a4bc0601e1b1e0fefe3e12f447c7e6d87b121f6016591e37760af006ef3f3,image/png,research/source-assets/b9/b93a4bc0601e1b1e0fefe3e12f447c7e6d87b121f6016591e37760af006ef3f3.png,,
src_001319,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-f46c433c-1e67-4151-9c0f-94825af0c6ac.png,exec-f46c433c-1e67-4151-9c0f-94825af0c6ac.png,observed,prior product mockups shown in this task,conversation_generated,1968344,cf93c74add9e47ac13fdeb6bab23021b67ee1362ba742b0b61da47abb7650720,image/png,research/source-assets/cf/cf93c74add9e47ac13fdeb6bab23021b67ee1362ba742b0b61da47abb7650720.png,,
src_001320,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-f6f8a6a1-191e-4199-8239-235904f8b9a3.png,exec-f6f8a6a1-191e-4199-8239-235904f8b9a3.png,observed,prior product mockups shown in this task,conversation_generated,1821411,a26d0fa773f689902fa0e47684b54fc9a1888a1eef521245b837548e8906784e,image/png,research/source-assets/a2/a26d0fa773f689902fa0e47684b54fc9a1888a1eef521245b837548e8906784e.png,,
src_001321,product_mockup_references,/Users/jayjonah/.codex/generated_images/019ff2c8-d47e-72e3-8059-bf3bfe7f66f0/exec-fa18d5c9-3cec-47c9-929b-7b09bb186123.png,exec-fa18d5c9-3cec-47c9-929b-7b09bb186123.png,observed,prior product mockups shown in this task,conversation_generated,2633124,d2b17c0a64eb68ffd4c5498c309a284602937ec8b0d2e2330002111d6c4bb03b,image/png,research/source-assets/d2/d2b17c0a64eb68ffd4c5498c309a284602937ec8b0d2e2330002111d6c4bb03b.png,,
src_001322,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./amb.png,amb.png,observed,Relocated owner source package containing the named uploads,owner_supplied,1296902,d3fa083b14b7650972698b8e41db90a8f7b9619a7107d04f4911b36ffc3599ee,image/png,research/source-assets/d3/d3fa083b14b7650972698b8e41db90a8f7b9619a7107d04f4911b36ffc3599ee.png,,
src_001323,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./amb.zip,amb.zip,observed,Relocated owner source package containing the named uploads,owner_supplied,2402521,b4a9fb114550a3f9dbf5ac7ba6a2b33ec6b4a703d0c414f411944c2a7ece851e,application/zip,research/source-assets/b4/b4a9fb114550a3f9dbf5ac7ba6a2b33ec6b4a703d0c414f411944c2a7ece851e.zip,,
src_001324,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Amber Johnson.pdf,Amber Johnson.pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,30687,15848f07498667507415b4936fcccfe69dc08bd78d430839a75b2a15571f75b9,application/pdf,research/source-assets/15/15848f07498667507415b4936fcccfe69dc08bd78d430839a75b2a15571f75b9.pdf,,
src_001325,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Amber's Essential Touch - Home.dc.html,Amber's Essential Touch - Home.dc.html,observed,Relocated owner source package containing the named uploads,owner_supplied,71698,aed28f645eb479403d0369058a1cc13831449595b46f6dbc6d8cfe14276889b7,text/html,research/source-assets/ae/aed28f645eb479403d0369058a1cc13831449595b46f6dbc6d8cfe14276889b7.html,,
src_001326,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Amber's Essential Touch Website.zip,Amber's Essential Touch Website.zip,observed,Relocated owner source package containing the named uploads,owner_supplied,160072526,67afaf2bee0be7705b7dff227d8fa72ebd7e1643c9b61636a9a06b1321344a64,application/zip,,,Exact source exceeds the 99614720-byte repository materialization cap; hash and metadata retained.
src_001327,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Amber's Essential Touch — Home (Print).pdf,Amber's Essential Touch — Home (Print).pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,4853564,5ea30cc3608f180cd16ff4073ac8cab8bfea2c5d4e29a4045afefe2368c1b79a,application/pdf,research/source-assets/5e/5ea30cc3608f180cd16ff4073ac8cab8bfea2c5d4e29a4045afefe2368c1b79a.pdf,,
src_001328,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./AMBER'S ESSENTIAL TOUCH — VOICE GUIDE.pdf,AMBER'S ESSENTIAL TOUCH — VOICE GUIDE.pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,125281,7e87e69e590252799d8e72a0eaaf4a454b46de14f3299691d6bf4de846a17770,application/pdf,research/source-assets/7e/7e87e69e590252799d8e72a0eaaf4a454b46de14f3299691d6bf4de846a17770.pdf,,
src_001329,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./amber-essential-touch-portfolio-package.zip,amber-essential-touch-portfolio-package.zip,observed,Relocated owner source package containing the named uploads,owner_supplied,6539697,74f5ae772325404811cd2bf5db02d74337d1cbb358194e6b5ddc20dd1efdfd8f,application/zip,research/source-assets/74/74f5ae772325404811cd2bf5db02d74337d1cbb358194e6b5ddc20dd1efdfd8f.zip,,
src_001330,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./AMBER.jpg,AMBER.jpg,observed,Relocated owner source package containing the named uploads,owner_supplied,186206,0c4835838561b8c4272d9d978ee39904d2ab87a7fc6bed4f9c5d2e79a556a459,image/jpeg,research/source-assets/0c/0c4835838561b8c4272d9d978ee39904d2ab87a7fc6bed4f9c5d2e79a556a459.jpg,0c4835838561b8c4,
src_001331,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./AMBER_WORKING_01_cover_product_family.png,AMBER_WORKING_01_cover_product_family.png,observed,Relocated owner source package containing the named uploads,owner_supplied,1996207,327b103af764aa2e505dfd655f5e257c826f8dd59f0713040cec689bdb04c654,image/png,research/source-assets/32/327b103af764aa2e505dfd655f5e257c826f8dd59f0713040cec689bdb04c654.png,,
src_001332,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Ambers resume.pdf,Ambers resume.pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,196636,39dbcfe8af205d78edfed9292f728b16aab856e14d1e936098d5514159aaf991,application/pdf,research/source-assets/39/39dbcfe8af205d78edfed9292f728b16aab856e14d1e936098d5514159aaf991.pdf,39dbcfe8af205d78,
src_001333,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Ambers Touch FILES__.DS_Store,Ambers Touch FILES__.DS_Store,observed,Relocated owner source package containing the named uploads,owner_supplied,8196,59a09eca119218a538bc8c651726737c34d7ea46a2c826b1999ac87857ebe3b9,application/octet-stream,research/source-assets/59/59a09eca119218a538bc8c651726737c34d7ea46a2c826b1999ac87857ebe3b9.ds_store,,
src_001334,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./Ambers-Essential-Touch-Flyer.pdf,Ambers-Essential-Touch-Flyer.pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,149849,341e95f6de8e94ae9ae7934b39bde1958d8ca7135d363462c468738a253c7eab,application/pdf,research/source-assets/34/341e95f6de8e94ae9ae7934b39bde1958d8ca7135d363462c468738a253c7eab.pdf,341e95f6de8e94ae,
src_001335,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./ambers-essential-touch.html,ambers-essential-touch.html,observed,Relocated owner source package containing the named uploads,owner_supplied,6084327,6739fbaf8cd8df0cf471d4b4ad4df571d998400582a52c8cc04d0ceec2411bcb,text/html,research/source-assets/67/6739fbaf8cd8df0cf471d4b4ad4df571d998400582a52c8cc04d0ceec2411bcb.html,,
src_001336,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./AMBER’S ESSENTIAL OILS STRUCTURE. 2.pdf,AMBER’S ESSENTIAL OILS STRUCTURE. 2.pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,181146764,19ffede05dc7164869e56e9b809b1bdde24a8870b4673fb81faa308361e2602d,application/pdf,,,Exact source exceeds the 99614720-byte repository materialization cap; hash and metadata retained.
src_001337,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./AMBER’S ESSENTIAL OILS STRUCTURE..pdf,AMBER’S ESSENTIAL OILS STRUCTURE..pdf,observed,Relocated owner source package containing the named uploads,owner_supplied,190167788,9d9c0b91fa4d873454cdce7bc3bf6f73925e1c9880b338e18ae5ffd8b256a17c,application/pdf,,,Exact source exceeds the 99614720-byte repository materialization cap; hash and metadata retained.
src_001338,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./D8495626-9D05-46E6-8927-5CE746B38DA6.PNG,D8495626-9D05-46E6-8927-5CE746B38DA6.PNG,observed,Relocated owner source package containing the named uploads,owner_supplied,3001846,af56a872770ed59cf6dc1db1f13219125ed2e709f63f82cfcbaa3e5b798736fb,image/png,research/source-assets/af/af56a872770ed59cf6dc1db1f13219125ed2e709f63f82cfcbaa3e5b798736fb.png,,
src_001339,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./design-home.dc.html,design-home.dc.html,observed,Relocated owner source package containing the named uploads,owner_supplied,57657,e6cc6e3073d2a96516c8b7aa2c82c59f68cecef2ac6195010b7f88fa4471fc50,text/html,research/source-assets/e6/e6cc6e3073d2a96516c8b7aa2c82c59f68cecef2ac6195010b7f88fa4471fc50.html,,
